Time [s], Analyzer Name, Decoded Protocol Result
0.371119250000000,Async Serial,0x00
0.371379250000000,Async Serial,0xA7
0.371899375000000,Async Serial,0x00
0.372159500000000,Async Serial,0xA3
0.372705625000000,Async Serial,0x00
0.372965750000000,Async Serial,0xA2
0.373511875000000,Async Serial,0x00
0.373772000000000,Async Serial,0xA0
0.374292125000000,Async Serial,0x00
0.374552125000000,Async Serial,0x9E
0.375072375000000,Async Serial,0x00
0.375332375000000,Async Serial,0xA6
0.375904625000000,Async Serial,0x00
0.376164625000000,Async Serial,0xA2
0.376710750000000,Async Serial,0x00
0.376970875000000,Async Serial,0xAA
0.377491000000000,Async Serial,0x00
0.377751125000000,Async Serial,0xA0
0.378323250000000,Async Serial,0x00
0.378583375000000,Async Serial,0x9F
0.379103500000000,Async Serial,0x00
0.379363625000000,Async Serial,0xA6
0.380039750000000,Async Serial,0x00
0.380299875000000,Async Serial,0x9B
0.380872000000000,Async Serial,0x00
0.381132125000000,Async Serial,0xA8
0.381704250000000,Async Serial,0x00
0.381964375000000,Async Serial,0xA6
0.382796625000000,Async Serial,0x00
0.383056625000000,Async Serial,0xA7
0.383576750000000,Async Serial,0x00
0.383836875000000,Async Serial,0xA5
0.384487000000000,Async Serial,0x00
0.384747125000000,Async Serial,0x9A
0.385449375000000,Async Serial,0x00
0.385709375000000,Async Serial,0xA5
0.386281625000000,Async Serial,0x00
0.386541625000000,Async Serial,0xA0
0.387035750000000,Async Serial,0x00
0.387295875000000,Async Serial,0xA2
0.388024125000000,Async Serial,0x00
0.388284125000000,Async Serial,0xA6
0.388882375000000,Async Serial,0x00
0.389142375000000,Async Serial,0xA1
0.389714625000000,Async Serial,0x00
0.389974625000000,Async Serial,0xA2
0.390468750000000,Async Serial,0x00
0.390728875000000,Async Serial,0xA5
0.391223000000000,Async Serial,0x00
0.391483125000000,Async Serial,0xA3
0.392133250000000,Async Serial,0x00
0.392393375000000,Async Serial,0x9D
0.392887500000000,Async Serial,0x00
0.393147500000000,Async Serial,0x9B
0.393641750000000,Async Serial,0x00
0.393901750000000,Async Serial,0xA1
0.394421875000000,Async Serial,0x00
0.394682000000000,Async Serial,0xA3
0.395176125000000,Async Serial,0x00
0.395436250000000,Async Serial,0xA6
0.395930375000000,Async Serial,0x00
0.396190500000000,Async Serial,0xA5
0.396762625000000,Async Serial,0x00
0.397022625000000,Async Serial,0xA2
0.397724875000000,Async Serial,0x00
0.397985000000000,Async Serial,0xA1
0.398557125000000,Async Serial,0x00
0.398817250000000,Async Serial,0xA9
0.399441375000000,Async Serial,0x00
0.399701500000000,Async Serial,0xA0
0.400247625000000,Async Serial,0x00
0.400507625000000,Async Serial,0x9D
0.401105875000000,Async Serial,0x00
0.401365875000000,Async Serial,0xA2
0.401938125000000,Async Serial,0x00
0.402198125000000,Async Serial,0x9E
0.402770375000000,Async Serial,0x00
0.403030375000000,Async Serial,0x97
0.403602625000000,Async Serial,0x00
0.403862625000000,Async Serial,0x9D
0.404434875000000,Async Serial,0x00
0.404694875000000,Async Serial,0x9D
0.405241000000000,Async Serial,0x00
0.405501125000000,Async Serial,0xA0
0.405995250000000,Async Serial,0x00
0.406255375000000,Async Serial,0xA0
0.406827500000000,Async Serial,0x00
0.407087625000000,Async Serial,0xA0
0.407607750000000,Async Serial,0x00
0.407867875000000,Async Serial,0x9E
0.408414000000000,Async Serial,0x00
0.408674000000000,Async Serial,0xA2
0.409194250000000,Async Serial,0x00
0.409454250000000,Async Serial,0xA0
0.410000375000000,Async Serial,0x00
0.410260500000000,Async Serial,0x9E
0.410780625000000,Async Serial,0x00
0.411040750000000,Async Serial,0x9A
0.411534875000000,Async Serial,0x00
0.411795000000000,Async Serial,0xA2
0.412341125000000,Async Serial,0x00
0.412601125000000,Async Serial,0x9F
0.413095375000000,Async Serial,0x00
0.413355375000000,Async Serial,0xA0
0.413927625000000,Async Serial,0x00
0.414187625000000,Async Serial,0xA3
0.414681750000000,Async Serial,0x00
0.414941875000000,Async Serial,0x9E
0.415488000000000,Async Serial,0x00
0.415748125000000,Async Serial,0xA2
0.416450250000000,Async Serial,0x00
0.416710375000000,Async Serial,0xA1
0.417256500000000,Async Serial,0x00
0.417516625000000,Async Serial,0x9D
0.418010750000000,Async Serial,0x00
0.418270875000000,Async Serial,0x9C
0.418921000000000,Async Serial,0x00
0.419181125000000,Async Serial,0x9C
0.419753250000000,Async Serial,0x00
0.420013375000000,Async Serial,0x9C
0.420507500000000,Async Serial,0x00
0.420767500000000,Async Serial,0x9A
0.421287750000000,Async Serial,0x00
0.421547750000000,Async Serial,0x9F
0.422093875000000,Async Serial,0x00
0.422354000000000,Async Serial,0x9C
0.422874125000000,Async Serial,0x00
0.423134250000000,Async Serial,0xA0
0.423654375000000,Async Serial,0x00
0.423914500000000,Async Serial,0x99
0.424538625000000,Async Serial,0x00
0.424798750000000,Async Serial,0xA2
0.425318875000000,Async Serial,0x00
0.425578875000000,Async Serial,0x9D
0.426099125000000,Async Serial,0x00
0.426359125000000,Async Serial,0x9E
0.426957375000000,Async Serial,0x00
0.427217375000000,Async Serial,0xA1
0.427763625000000,Async Serial,0x00
0.428023625000000,Async Serial,0x9D
0.428517750000000,Async Serial,0x00
0.428777875000000,Async Serial,0x9E
0.429376000000000,Async Serial,0x00
0.429636125000000,Async Serial,0xA2
0.430208250000000,Async Serial,0x00
0.430468375000000,Async Serial,0xA4
0.431092500000000,Async Serial,0x00
0.431352625000000,Async Serial,0x9C
0.432002750000000,Async Serial,0x00
0.432262875000000,Async Serial,0x9B
0.432783000000000,Async Serial,0x00
0.433043125000000,Async Serial,0x9E
0.433615250000000,Async Serial,0x00
0.433875375000000,Async Serial,0x93
0.434421500000000,Async Serial,0x00
0.434681625000000,Async Serial,0x9E
0.435175750000000,Async Serial,0x00
0.435435750000000,Async Serial,0xA3
0.435929875000000,Async Serial,0x00
0.436190000000000,Async Serial,0xA7
0.436788125000000,Async Serial,0x00
0.437048250000000,Async Serial,0x9F
0.437542375000000,Async Serial,0x00
0.437802500000000,Async Serial,0xA2
0.438322625000000,Async Serial,0x00
0.438582750000000,Async Serial,0x96
0.439232875000000,Async Serial,0x00
0.439493000000000,Async Serial,0x9F
0.440013125000000,Async Serial,0x00
0.440273125000000,Async Serial,0x9B
0.440871375000000,Async Serial,0x00
0.441131375000000,Async Serial,0xA1
0.441703625000000,Async Serial,0x00
0.441963625000000,Async Serial,0x9B
0.442509875000000,Async Serial,0x00
0.442769875000000,Async Serial,0x9D
0.443316125000000,Async Serial,0x00
0.443576125000000,Async Serial,0xA4
0.444096250000000,Async Serial,0x00
0.444356375000000,Async Serial,0x9C
0.444902500000000,Async Serial,0x00
0.445162625000000,Async Serial,0x9C
0.445682750000000,Async Serial,0x00
0.445942875000000,Async Serial,0x9C
0.446515000000000,Async Serial,0x00
0.446775125000000,Async Serial,0x9A
0.447269250000000,Async Serial,0x00
0.447529250000000,Async Serial,0x9D
0.448023375000000,Async Serial,0x00
0.448283500000000,Async Serial,0x99
0.448829625000000,Async Serial,0x00
0.449089750000000,Async Serial,0xA0
0.449583875000000,Async Serial,0x00
0.449844000000000,Async Serial,0x9E
0.450364125000000,Async Serial,0x00
0.450624125000000,Async Serial,0x9C
0.451170375000000,Async Serial,0x00
0.451430375000000,Async Serial,0x9E
0.452002625000000,Async Serial,0x00
0.452262625000000,Async Serial,0x95
0.452834875000000,Async Serial,0x00
0.453094875000000,Async Serial,0x9D
0.453589000000000,Async Serial,0x00
0.453849125000000,Async Serial,0xA0
0.454343250000000,Async Serial,0x00
0.454603375000000,Async Serial,0x9C
0.455149500000000,Async Serial,0x00
0.455409500000000,Async Serial,0x96
0.456059750000000,Async Serial,0x00
0.456319875000000,Async Serial,0x9B
0.456996000000000,Async Serial,0x00
0.457256125000000,Async Serial,0x9C
0.457750250000000,Async Serial,0x00
0.458010375000000,Async Serial,0xA0
0.458504500000000,Async Serial,0x00
0.458764500000000,Async Serial,0x9B
0.459336750000000,Async Serial,0x00
0.459596750000000,Async Serial,0xA1
0.460221000000000,Async Serial,0x00
0.460481000000000,Async Serial,0x9C
0.461001125000000,Async Serial,0x00
0.461261250000000,Async Serial,0x9B
0.461807375000000,Async Serial,0x00
0.462067500000000,Async Serial,0x9C
0.462639625000000,Async Serial,0x00
0.462899750000000,Async Serial,0xA1
0.463523875000000,Async Serial,0x00
0.463784000000000,Async Serial,0x9D
0.464330125000000,Async Serial,0x00
0.464590250000000,Async Serial,0xA2
0.465110375000000,Async Serial,0x00
0.465370500000000,Async Serial,0x9B
0.465916625000000,Async Serial,0x00
0.466176625000000,Async Serial,0x9C
0.466696875000000,Async Serial,0x00
0.466956875000000,Async Serial,0x9E
0.467555125000000,Async Serial,0x00
0.467815125000000,Async Serial,0xA4
0.468361250000000,Async Serial,0x00
0.468621375000000,Async Serial,0xA0
0.469115500000000,Async Serial,0x00
0.469375625000000,Async Serial,0x9A
0.469869750000000,Async Serial,0x00
0.470129875000000,Async Serial,0x95
0.470389875000000,Async Serial,0x71
0.470650000000000,Async Serial,0x11
0.470910000000000,Async Serial,0x01
